MAE_T,MSE_T,MAE_S,MSE_S
0.8557664752006531,1.9103838205337524,0.2191910296678543,0.08647613227367401
0.5820784568786621,0.8531498312950134,0.20324499905109406,0.06497152894735336
0.6072057485580444,0.9509032964706421,0.24635212123394012,0.10243146866559982
