MAE_T,MSE_T,MAE_S,MSE_S
0.846488893032074,1.7702350616455078,0.24655966460704803,0.1071542501449585
0.5396655797958374,0.7860207557678223,0.15735408663749695,0.04239806905388832
0.5730387568473816,0.8632230758666992,0.2009694129228592,0.07733955979347229
