loss,Temperature_output_loss,Salinity_output_loss,Temperature_output_mean_squared_error,Temperature_output_mean_absolute_error,Salinity_output_mean_squared_error,Salinity_output_mean_absolute_error,val_loss,val_Temperature_output_loss,val_Salinity_output_loss,val_Temperature_output_mean_squared_error,val_Temperature_output_mean_absolute_error,val_Salinity_output_mean_squared_error,val_Salinity_output_mean_absolute_error
0.18997727227110797,0.03200996294617653,0.15660938620567322,0.03219925984740257,0.14115159213542938,0.15777802467346191,0.29128968715667725,0.02229310657584293,0.0067816306836903095,0.015511691570281982,0.006781565956771374,0.060386162251234055,0.015511537902057171,0.1055547297000885
0.010037817376202884,0.004508913494646549,0.0054973517544567585,0.004519133362919092,0.04749611020088196,0.005518683232367039,0.05736056715250015,0.007286631606411634,0.0031067398376762867,0.004179890733212233,0.0031066967640072107,0.03648516908288002,0.0041799359023571014,0.051104024052619934
0.004097618224489479,0.002457797061651945,0.001630594371818006,0.002461393130943179,0.03321979567408562,0.0016362254973500967,0.03042076900601387,0.003113186244928221,0.002027125796303153,0.0010858892928808928,0.002027238719165325,0.028055403381586075,0.0010859478497877717,0.025884578004479408
0.0023402725183699668,0.001843083999119699,0.0004941946244798601,0.0018438076367601752,0.02810254879295826,0.0004964647232554853,0.016176683828234673,0.001997039674338108,0.0016743208980187774,0.0003228047862648964,0.0016742481384426355,0.025685759261250496,0.00032279168954119086,0.013965307734906673
0.0017760805438676176,0.0016317846020683646,0.0001432097633369267,0.0016325779724866152,0.026306603103876114,0.0001435026788385585,0.008887475356459618,0.0015820344531049684,0.001398092252202332,0.00018396547238808125,0.0013980608200654387,0.024031395092606544,0.0001839737524278462,0.010230399668216705
0.0015598168515763323,0.0014652811223641038,9.38430312089622e-05,0.0014659008011221886,0.02484002150595188,9.391630737809464e-05,0.007200722582638264,0.0013609064708060908,0.0012225094251334667,0.00013837931328453124,0.0012225325917825103,0.022512611001729965,0.00013837413280270994,0.008922267705202103
0.0013950897806925043,0.0013179974630475044,7.64852375141345e-05,0.0013185563730075955,0.023427605628967285,7.653335342183709e-05,0.006485458463430405,0.0011343925853579716,0.0010198090458288789,0.0001146010254160501,0.0010197892552241683,0.021292440593242645,0.00011460336099844426,0.008190792053937912
0.0012709965006213184,0.0012028764467686415,6.759515235899016e-05,0.0012033670209348202,0.02226010523736477,6.762936391169205e-05,0.006093125324696302,0.001009492429430476,0.000909235212020576,0.00010024182120105252,0.000909249996766448,0.01973099075257778,0.00010024254152085632,0.007658446207642555
0.001116454246850504,0.0010570718441158533,5.960304770269431e-05,0.0010568274883553386,0.020483866333961487,5.962673822068609e-05,0.00569889647886157,0.0009573979267233279,0.0008668486261740327,9.049509390024468e-05,0.0008669012458994985,0.018752867355942726,9.049665095517412e-05,0.0072863600216805935
0.0010778877626124155,0.0010219656396657228,5.5229280405910686e-05,0.0010226358426734805,0.020104048773646355,5.525211236090399e-05,0.005489292088896036,0.0008090706395728944,0.0007281486759893596,8.092479401966557e-05,0.0007281416328623891,0.01705867424607277,8.092904317891225e-05,0.006923922337591648
0.0010129844946133249,0.0009608468972146511,5.165381662664004e-05,0.0009613108704797924,0.01933571696281433,5.1673468988155946e-05,0.005302132107317448,0.0007753338488485306,0.0006991897826083004,7.622067641932517e-05,0.0006991173722781241,0.01659584976732731,7.621642726007849e-05,0.006712668109685183
0.0009308673032357757,0.0008817684138193727,4.89911217300687e-05,0.0008818512433208525,0.01821833662688732,4.901603824691847e-05,0.005158078391104937,0.0007557784488509082,0.0006839331472292542,7.176651706686243e-05,0.0006840089918114245,0.016398431733250618,7.176939834607765e-05,0.006525272503495216
0.0009368345412153176,0.0008903081179596484,4.622442793333903e-05,0.0008905905415304005,0.01843050867319107,4.624408029485494e-05,0.004995844792574644,0.0007266350537046127,0.0006565303774550557,7.01142125762999e-05,0.0006565206567756832,0.01598907820880413,7.011444540694356e-05,0.006417759694159031
0.0008999452861648362,0.0008543719886802137,4.549715231405571e-05,0.0008544350857846439,0.017939969897270203,4.551040183287114e-05,0.00496441125869751,0.0007019994426995565,0.0006359406397677958,6.602897337870672e-05,0.0006359686376526952,0.015811899676918983,6.603082874789834e-05,0.006311772856861353
0.000902268196738887,0.0008593254606239498,4.2724139348138124e-05,0.0008595449617132545,0.018076611682772636,4.27233571826946e-05,0.004786631092429161,0.0006713411964160356,0.0006069196970202029,6.445451435865834e-05,0.000606889312621206,0.015255846083164215,6.445190228987485e-05,0.006264395546168089
0.0008387845816808582,0.0007956180488690734,4.294683822081424e-05,0.0007958410424180329,0.017093272879719734,4.294348764233291e-05,0.004817130509763956,0.0006652400351927113,0.0005981565336696804,6.710158049827442e-05,0.0005981396534480155,0.015132243745028973,6.71004454488866e-05,0.006253790110349655
0.0008048969079537705,0.0007651830674149096,3.962879054597579e-05,0.0007652569911442697,0.01662822626531124,3.963984636357054e-05,0.004584067035466433,0.0006445993887602287,0.0005841887323185802,6.0475686041172594e-05,0.0005841218517161906,0.014873477630317211,6.0477599618025124e-05,0.0059913634322583675
0.0009039835330612543,0.0008622631430625916,4.1026429244084284e-05,0.0008629396907053888,0.018286561593413353,4.104376057512127e-05,0.00470120320096612,0.0006588256418116951,0.0006001259898766875,5.862219768459909e-05,0.0006002017762511969,0.015198145061731339,5.862387115485035e-05,0.005916228983551264
0.0007846112285790931,0.0007467350806109607,3.784637010539882e-05,0.0007467736140824854,0.016415102407336235,3.7837693525943905e-05,0.004469959996640682,0.0006287321129104256,0.0005708465469069779,5.789289207314141e-05,0.0005708389217033982,0.014677897095680237,5.78931940253824e-05,0.005943790078163147
