loss,Temperature_output_loss,Salinity_output_loss,Temperature_output_mean_squared_error,Temperature_output_mean_absolute_error,Salinity_output_mean_squared_error,Salinity_output_mean_absolute_error,val_loss,val_Temperature_output_loss,val_Salinity_output_loss,val_Temperature_output_mean_squared_error,val_Temperature_output_mean_absolute_error,val_Salinity_output_mean_squared_error,val_Salinity_output_mean_absolute_error
0.12604756133210498,0.05584267899394035,0.06952730566263199,0.05599147081375122,0.19450592994689941,0.07005608826875687,0.15885698795318604,0.03992732393956707,0.035521358251571655,0.004406309686601162,0.03552111238241196,0.16227783262729645,0.004406210500746965,0.05351772904396057
0.027687119546281093,0.024203572422266006,0.003321258816868067,0.024352675303816795,0.13264498114585876,0.0033344458788633347,0.04525183141231537,0.010429991165009792,0.007954057306051254,0.002476518042385578,0.007953567430377007,0.058486208319664,0.002476423280313611,0.03711792081594467
0.00466795911383452,0.003954938612878323,0.0007027355022728443,0.003962058573961258,0.04314728081226349,0.000705901300534606,0.019260957837104797,0.003754286199851349,0.0033160378225147724,0.0004380869213491678,0.00331622245721519,0.03760412707924843,0.00043806390021927655,0.01590930111706257
0.0028049246000575504,0.002601854270324111,0.0001988275907933712,0.002605615183711052,0.034401826560497284,0.00019930953567381948,0.010371292009949684,0.002405667589734639,0.002181895775720477,0.00022378952417057008,0.0021818773820996284,0.02980923466384411,0.00022379023721441627,0.011104807257652283
0.0019750911304043045,0.0018681486835703254,0.00010494625894352794,0.001870051259174943,0.02813701145350933,0.00010503976227482781,0.007500208914279938,0.0016074426197014294,0.0014547863975167274,0.00015269123832695186,0.001454753102734685,0.02406160533428192,0.00015268941933754832,0.009328593499958515
0.001599158722556826,0.0015167634701356292,8.088375034276396e-05,0.0015181974740698934,0.02474169433116913,8.09609264251776e-05,0.006598209962248802,0.0011459098421290777,0.0010264526354148984,0.00011949804320465773,0.0010264135198667645,0.020491788163781166,0.00011949637701036409,0.008154609240591526
0.0014250428699805078,0.0013522931840270758,7.165236456785351e-05,0.0013533408055081964,0.023195018991827965,7.170214666984975e-05,0.006268159952014685,0.0009614045732256823,0.0008633842808194458,9.800060070119798e-05,0.0008634055266156793,0.018706388771533966,9.799910185392946e-05,0.0073835053481161594
0.0012299402919137218,0.001171526382677257,5.9321191656636074e-05,0.001170616364106536,0.021211575716733932,5.932398562435992e-05,0.005625303369015455,0.0009904383873013706,0.000893792777787894,9.671175212133676e-05,0.0008937299135141075,0.019231608137488365,9.670850704424083e-05,0.007438759785145521
0.0011390150127877105,0.0010815768036991358,5.653852713294327e-05,0.0010824247729033232,0.020278044044971466,5.659021917381324e-05,0.005518507212400436,0.0008138046266470921,0.0007319094729609787,8.189203799702227e-05,0.0007319141877815127,0.01695636659860611,8.189052459783852e-05,0.0068508354015648365
0.0010555478740288627,0.0009990021353587508,5.5927910580066964e-05,0.0009995552245527506,0.019313883036375046,5.599253563559614e-05,0.00552881695330143,0.000810629997827151,0.0007372063118964434,7.34283312340267e-05,0.0007372061372734606,0.016952350735664368,7.342394383158535e-05,0.006432812660932541
0.001017791680267262,0.0009654694586060941,5.231521208770573e-05,0.0009655705653131008,0.01903034746646881,5.2221050282241777e-05,0.005324728321284056,0.000775399163994346,0.0006980894249863923,7.735194958513603e-05,0.0006980497273616493,0.016304021701216698,7.734940299997106e-05,0.006650557275861502
0.0009326601815019263,0.0008867345750331879,4.5478034735424444e-05,0.0008871780009940267,0.017995428293943405,4.548209471977316e-05,0.00489594554528594,0.0007096908004111956,0.0006431755609810352,6.650012073805556e-05,0.0006431887159124017,0.015594765543937683,6.650207797065377e-05,0.0062209200114011765
0.0009032620430303455,0.0008596000261604786,4.32477354479488e-05,0.0008599660359323025,0.017723195254802704,4.329602234065533e-05,0.004775685258209705,0.0006907519124724911,0.0006319700041785836,5.8796311350306496e-05,0.0006319555104710162,0.015339098870754242,5.879635864403099e-05,0.00579455541446805
0.000953006925684382,0.000892316282261163,6.108954403316602e-05,0.0008917246595956385,0.018324987962841988,6.128229142632335e-05,0.005871073342859745,0.0007914098639177599,0.0007317747222259641,5.961817078059539e-05,0.0007317927083931863,0.016524745151400566,5.961713759461418e-05,0.005907596088945866
0.0008348694198910871,0.0007942639058455825,4.044485103804618e-05,0.0007943729870021343,0.01684664562344551,4.049636117997579e-05,0.004622134380042553,0.0006594753574264655,0.0006062244065105915,5.3272833611117676e-05,0.0006062004249542952,0.014969049952924252,5.327499457052909e-05,0.005518574733287096
0.00084632864110078,0.0008000946836546063,4.5848224544897676e-05,0.0008003918337635696,0.017044559121131897,4.593679477693513e-05,0.004959150683134794,0.0007010023563681913,0.0006334045901894569,6.760539690731093e-05,0.0006333963829092681,0.015337473712861538,6.760600808775052e-05,0.006340749561786652
0.00081317404588841,0.0007696185493841767,4.3097294110339135e-05,0.0007699938723817468,0.016611216589808464,4.318014907767065e-05,0.004867348819971085,0.000634997142469464,0.0005845024134032428,5.0530070438981056e-05,0.0005844682455062866,0.014670923352241516,5.052889173384756e-05,0.005364296026527882
