MAE_T,MSE_T,MAE_S,MSE_S
0.7332872152328491,1.4775328636169434,0.1906999945640564,0.07786095887422562
0.6092584729194641,0.9280098080635071,0.15627159178256989,0.042737461626529694
0.5241770148277283,0.746109664440155,0.19471310079097748,0.06657407432794571
