MAE_T,MSE_T,MAE_S,MSE_S
0.7729869484901428,1.5629591941833496,0.11665088683366776,0.03877057135105133
0.5707681775093079,0.8638549447059631,0.09073077887296677,0.017990386113524437
0.5382238626480103,0.8175484538078308,0.1372741311788559,0.03517960384488106
