loss,Temperature_output_loss,Salinity_output_loss,Temperature_output_mean_squared_error,Temperature_output_mean_absolute_error,Salinity_output_mean_squared_error,Salinity_output_mean_absolute_error,val_loss,val_Temperature_output_loss,val_Salinity_output_loss,val_Temperature_output_mean_squared_error,val_Temperature_output_mean_absolute_error,val_Salinity_output_mean_squared_error,val_Salinity_output_mean_absolute_error
0.10105806983106147,0.03195630759000778,0.06841427832841873,0.03214056044816971,0.13748998939990997,0.06891749799251556,0.17919407784938812,0.028887614684723634,0.015584917739033699,0.013302328996360302,0.015585282817482948,0.09942477196455002,0.013302333652973175,0.0951457992196083
0.0075289831547413625,0.004434763919562101,0.0030673674773424864,0.004450201988220215,0.04695291444659233,0.0030787817668169737,0.04202764481306076,0.010377055292774546,0.005847316235303879,0.004529786296188831,0.00584731251001358,0.0525972880423069,0.004529742989689112,0.05421634763479233
0.0029928486153870714,0.0018420859705656767,0.0011450090678408742,0.0018448884366080165,0.027765600010752678,0.0011479603126645088,0.025672899559140205,0.00521319011813442,0.0034376708790659904,0.0017756681190803647,0.0034375658724457026,0.039788760244846344,0.0017756241140887141,0.03248358145356178
0.0017951521346351203,0.0013317271368578076,0.0004604955029208213,0.0013327160850167274,0.02333637699484825,0.00046243591350503266,0.016056690365076065,0.0033644630328824054,0.0028646173886954784,0.0004997945507057011,0.002864659298211336,0.03602980077266693,0.0004998036311008036,0.01757906563580036
0.001289147794253108,0.0011427048593759537,0.00014559341070707887,0.0011433059116825461,0.021529486402869225,0.00014584175369236618,0.009047028608620167,0.002759442450930958,0.002553009893745184,0.00020640407456085086,0.0025530243292450905,0.03393692150712013,0.00020641817536670715,0.010860903188586235
0.001122216867373681,0.0010266834869980812,9.535210847388953e-05,0.0010267740581184626,0.020380638539791107,9.544297063257545e-05,0.007442473899573088,0.0025307056901575395,0.0023709447123110294,0.0001599222596269101,0.002370791044086218,0.03272984176874161,0.00015991459076758474,0.00958198681473732
0.0009927190550125834,0.0009146840893663466,7.754795660730451e-05,0.0009151226840913296,0.01903093047440052,7.759620348224416e-05,0.006733427755534649,0.0022146503184094692,0.002081733662635088,0.00013291998766362667,0.0020817413460463285,0.03029119037091732,0.00013290869537740946,0.00859934650361538
0.0009266181858085096,0.0008594628889113665,6.776714872103184e-05,0.0008588334312662482,0.018431296572089195,6.778464012313634e-05,0.006295303348451853,0.0021041446496946484,0.0019848141819238663,0.00011926635488634929,0.0019848858937621117,0.02959934063255787,0.00011925872968276963,0.008084125816822052
0.0008529924816757496,0.0007917592884041369,6.092611511121504e-05,0.0007920399657450616,0.017526108771562576,6.09525632171426e-05,0.005963102448731661,0.0019051011471448807,0.0017930902540683746,0.0001119262888096273,0.001793182804249227,0.02773270756006241,0.00011191832891199738,0.007823721505701542
0.0008141423798525686,0.000757490168325603,5.6383538321824744e-05,0.0007577405194751918,0.01711823046207428,5.640194285660982e-05,0.005735332611948252,0.0017999094858480742,0.0016974976751953363,0.00010243934957543388,0.001697466243058443,0.026832979172468185,0.00010244314034935087,0.007427779026329517
0.0007642585139634974,0.0007116214255802333,5.243257328402251e-05,0.0007118009380064905,0.016447095200419426,5.2457573474384844e-05,0.005530541762709618,0.0016886415414032075,0.001594299217686057,9.432409569853917e-05,0.0015943368198350072,0.025834599509835243,9.430476347915828e-05,0.007071212865412235
0.0007607576676331331,0.0007132881437428296,4.741052907775156e-05,0.0007133226026780903,0.0166359581053257,4.7435118176508695e-05,0.005247210152447224,0.0017402166234547556,0.001650454243645072,8.977402467280626e-05,0.0016504359664395452,0.026598874479532242,8.978074038168415e-05,0.006909701507538557
0.0007006906227220094,0.0006572564016096294,4.3189436837565154e-05,0.0006574864382855594,0.0157240629196167,4.32042361353524e-05,0.004989701323211193,0.0015552483003232935,0.0014688483206555247,8.640615124022588e-05,0.0014688221272081137,0.024507589638233185,8.642618195153773e-05,0.006769688334316015
0.0006734499328056646,0.0006326435832306743,4.06567778554745e-05,0.0006328028393909335,0.015352858230471611,4.064707536599599e-05,0.00483277440071106,0.0015139955066172774,0.0014268349623307586,8.714258001418784e-05,0.0014268576633185148,0.024022730067372322,8.71378360898234e-05,0.006868309341371059
0.0006741452623937751,0.0006355515215545893,3.826179454335943e-05,0.0006358849350363016,0.015502589754760265,3.8260237488429993e-05,0.004678192548453808,0.001471079800264376,0.0013922369107604027,7.879388431319967e-05,0.0013922835933044553,0.02365947514772415,7.879643817432225e-05,0.0063614435493946075
0.000636729753186537,0.0006000895518809557,3.717211802722886e-05,0.0005995405372232199,0.01484951376914978,3.718920561368577e-05,0.004612510092556477,0.0015887944937076387,0.001512621995061636,7.616937364218757e-05,0.0015126216458156705,0.024914486333727837,7.617304800078273e-05,0.00629015825688839
