loss,Temperature_output_loss,Salinity_output_loss,Temperature_output_mean_squared_error,Temperature_output_mean_absolute_error,Salinity_output_mean_squared_error,Salinity_output_mean_absolute_error,val_loss,val_Temperature_output_loss,val_Salinity_output_loss,val_Temperature_output_mean_squared_error,val_Temperature_output_mean_absolute_error,val_Salinity_output_mean_squared_error,val_Salinity_output_mean_absolute_error
0.08428267089942969,0.021344751119613647,0.06232123076915741,0.021483179181814194,0.10339468717575073,0.06279948353767395,0.15976718068122864,0.01111363862279058,0.005780047737061977,0.005333770997822285,0.005779939237982035,0.0532197430729866,0.005333699751645327,0.05958838760852814
0.003847003172161878,0.002396914642304182,0.0014395377365872264,0.0024025754537433386,0.032084982842206955,0.0014444279950112104,0.028231306001544,0.005633337108399122,0.004132755100727081,0.0015006634639576077,0.004132684785872698,0.0433780699968338,0.0015006527537479997,0.029571207240223885
0.0020165190463771084,0.0013940772041678429,0.000619406986515969,0.0013956992188468575,0.023614777252078056,0.0006208196864463389,0.018498681485652924,0.0033914701032216566,0.0025812212843447924,0.0008100910927169025,0.0025813980028033257,0.03266417235136032,0.000810071942396462,0.02111607976257801
0.001393227993570029,0.001086220028810203,0.0003057037538383156,0.0010865876683965325,0.020341496914625168,0.00030664048972539604,0.01287656556814909,0.0025323626872562487,0.002176718320697546,0.00035573297645896673,0.002176622860133648,0.029936090111732483,0.000355739874066785,0.013921803794801235
0.001102774090357167,0.0009678092901594937,0.00013368242071010172,0.00096878781914711,0.019001785665750504,0.00013398623559623957,0.00858345441520214,0.0022330048216742454,0.002052122727036476,0.00018081875168718398,0.0020522000268101692,0.029246989637613297,0.0001808047527447343,0.010518006980419159
0.0009046911471968263,0.0008247655932791531,7.994646148290485e-05,0.000824655988253653,0.01716119982302189,8.003524999367073e-05,0.006647121626883745,0.0019802269606412305,0.001876083668321371,0.00010405061766505241,0.0018761821556836367,0.027155982330441475,0.00010404497152194381,0.007560925092548132
0.0009085057474052117,0.0008423120016232133,6.578756438102573e-05,0.0008426576387137175,0.017656518146395683,6.584800576092675e-05,0.006068734917789698,0.0017253082792046957,0.0016374692786484957,8.772217552177608e-05,0.0016375738196074963,0.025273600593209267,8.773442823439837e-05,0.006869614124298096
0.000716801921902456,0.0006646477268077433,5.175023034098558e-05,0.0006650244467891753,0.015193487517535686,5.177736602490768e-05,0.005316422786563635,0.0015588115252179431,0.0014734268188476562,8.5257321188692e-05,0.0014735620934516191,0.023877888917922974,8.524928125552833e-05,0.006826133467257023
0.0007252462842084071,0.0006767536397092044,4.804806667380035e-05,0.0006771726184524596,0.0154567277058959,4.8073754442157224e-05,0.005145960487425327,0.0014431993343193006,0.0013663144782185555,7.684100273763761e-05,0.0013663506833836436,0.022764045745134354,7.684866432100534e-05,0.006409477908164263
0.0006707107244991329,0.0006275881896726787,4.295769758755341e-05,0.000627730565611273,0.014796454459428787,4.298028943594545e-05,0.004846806172281504,0.0013946127468769808,0.0013241588603705168,7.04181074979715e-05,0.001324218581430614,0.022283049300312996,7.039422780508175e-05,0.006064508575946093
0.000653165812624932,0.0006126699154265225,4.000042827101424e-05,0.0006131380796432495,0.014634830877184868,4.0027760405791923e-05,0.004676750395447016,0.0013467129320633374,0.0012787797022610903,6.798297545174137e-05,0.001278755720704794,0.02197267673909664,6.795710942242295e-05,0.0059504434466362
0.0006327483115819707,0.0005963421426713467,3.740975807886571e-05,0.0005953797954134643,0.014418795704841614,3.736859071068466e-05,0.004518856294453144,0.0013887291072000726,0.001322631724178791,6.600440246984363e-05,0.0013227211311459541,0.022441716864705086,6.600794586120173e-05,0.005839345045387745
0.000613669287199815,0.0005784278619103134,3.495588316582143e-05,0.0005786945694126189,0.01419740542769432,3.4974756999872625e-05,0.004366002976894379,0.0013087380215417253,0.0012478396529331803,6.08770533290226e-05,0.0012478630524128675,0.021719496697187424,6.087515066610649e-05,0.00556189427152276
0.0005880540837612182,0.0005558147095143795,3.246702908654697e-05,0.0005556021351367235,0.013870880007743835,3.245198240620084e-05,0.004193679895251989,0.001291871719866698,0.0012329722521826625,5.8906429330818355e-05,0.0012329670134931803,0.021678725257515907,5.8904606703436e-05,0.005454784259200096
0.0006101603885208868,0.0005765012465417385,3.312803528388031e-05,0.0005769892013631761,0.014246662147343159,3.317133086966351e-05,0.004269029013812542,0.0012641262822218756,0.0012090790551155806,5.507194873644039e-05,0.0012090712552890182,0.02130008488893509,5.505495209945366e-05,0.005232687573879957
0.000544210884733206,0.0005160751170478761,2.836856583599001e-05,0.0005158603889867663,0.013252180069684982,2.835041050275322e-05,0.0038912587333470583,0.0013579648463988318,0.0012980997562408447,5.9980076912324876e-05,0.0012979836901649833,0.02214365452528,5.998129927320406e-05,0.005614098627120256
0.0005762709569811302,0.0005469335592351854,2.9397790058283135e-05,0.0005468908930197358,0.013807184062898159,2.9380107662291266e-05,0.004012990277260542,0.001293502580716644,0.0012379357358440757,5.5594031437067315e-05,0.0012379115214571357,0.02151065319776535,5.5590902775293216e-05,0.005337901879101992
0.0005343785228555036,0.0005089820479042828,2.6310333851142786e-05,0.0005081277922727168,0.013153409585356712,2.6250727387377992e-05,0.0037518911994993687,0.0015621416033559567,0.001496524317190051,6.562970520462841e-05,0.001496507553383708,0.023951593786478043,6.563429633388296e-05,0.006038651801645756
