MAE_T,MSE_T,MAE_S,MSE_S
0.8847876191139221,1.8627203702926636,0.2242024689912796,0.09191711246967316
0.5536115169525146,0.8062694072723389,0.1541028618812561,0.04000707343220711
0.5244268178939819,0.7287108898162842,0.21574772894382477,0.07627684623003006
